gene	log_min	log_max
Gap43	-20.654236	-17.20036
Hdlbp	-10.429645	-6.9757667
Cox20	-10.969279	-7.5154014
Tmem205	-11.472194	-8.018315
Ift122	-13.682569	-10.22869
Fam13c	-10.776221	-7.3223433
Eid1	-10.145342	-6.691464
Malt1	-12.941346	-9.487468
Iqgap1	-10.269126	-6.815248
Gm44946	-17.3584	-13.904522
Pard6b	-18.708326	-15.254449
Gm46633	-19.555624	-16.101748
Hnrnpll	-12.39142	-8.937542
Hk3	-18.457012	-15.003135
Helb	-13.718866	-10.264988
Napsa	-19.555624	-16.101748
Ccdc152	-13.807294	-10.3534155
Got1	-13.695789	-10.241911
Vmn1r90	-18.574795	-15.120917
Phkg1	-12.0450115	-8.591133
Ankrd10	-11.599265	-8.145387
Mcmdc2	-16.259789	-12.80591
Serpinb6b	-11.793313	-8.339435
Msmp	-17.609715	-14.155836
Rmrp	-13.441943	-9.988065
Xlr4a	-17.098888	-13.645011
Wdr13	-12.435989	-8.982111
Sord	-12.226313	-8.772434
Gm42699	-16.391558	-12.937679
Pawr	-10.832394	-7.3785157
Fgf2os	-15.842053	-12.388175
Dmd	-9.443011	-5.989134
Tsga10	-12.810781	-9.356902
Rerg	-18.351652	-14.897775
Nthl1	-12.742181	-9.288302
Rarres1	-13.714983	-10.261105
Rbm44	-14.427701	-10.973823
Pcnx3	-12.964409	-9.51053
Trappc4	-11.519698	-8.06582
Gm34829	-16.019508	-12.56563
Olfr172	-17.22025	-13.766372
Mtcp1	-14.43963	-10.985751
Rrp9	-12.88782	-9.433942
Tert	-16.870047	-13.416169
Kat14	-13.308227	-9.854348
Col6a2	-10.114015	-6.6601367
4930483P17Rik	-18.351652	-14.897775
Sars	-11.416379	-7.962501
Tsc22d3	-12.813137	-9.359259
Chd8	-11.717939	-8.264061
Gm17399	-19.044798	-15.59092
Map3k19	-17.098888	-13.645011
Cep104	-12.868101	-9.414223
Dbt	-12.156227	-8.702349
Chchd5	-12.88782	-9.433942
4930581F22Rik	-13.852954	-10.3990755
Sox5it	-18.574795	-15.120917
Ric8b	-13.040419	-9.58654
Orc2	-12.706559	-9.252681
Zfp385b	-13.910178	-10.4563
Hist1h2bh	-15.2074995	-11.753621
Gm42868	-18.862476	-15.408599
Ppp4r1	-12.95757	-9.503692
1700047M11Rik	-20.654236	-17.20036
Dazap1	-11.919999	-8.466121
Gm47767	-14.059824	-10.605946
C1galt1	-11.614092	-8.160213
Gm11808	-11.608654	-8.154776
Racgap1	-16.297527	-12.84365
Ska1	-19.961088	-16.507212
Aktip	-11.499727	-8.045849
Dact1	-13.484887	-10.031009
Gm50336	-17.763865	-14.309987
Pik3r1	-10.95501	-7.5011325
CT868723.1	-19.555624	-16.101748
Abhd6	-13.177765	-9.7238865
Zfp993	-15.461281	-12.007402
Tnpo1	-11.731046	-8.277167
Pigo	-14.816506	-11.362628
Csrnp2	-14.647884	-11.194006
Marc2	-10.912681	-7.4588027
Nedd9	-11.482015	-8.028136
Dhrs9	-16.593794	-13.139915
Art3	-11.3376465	-7.8837686
Rab5b	-11.338007	-7.884129
S1pr5	-19.961088	-16.507212
Klhl15	-13.499622	-10.045744
Pros1	-11.867017	-8.413138
Nat2	-14.366379	-10.9125
3010003L21Rik	-15.450231	-11.996352
Gm29237	-17.609715	-14.155836
Gm17191	-17.763865	-14.309987
Mrpl53	-11.168085	-7.714207
Wdr59	-14.055728	-10.60185
Gm19792	-17.881647	-14.42777
Gm21269	-17.3584	-13.904522
0610025J13Rik	-18.457012	-15.003135
Cldn19	-19.044798	-15.59092
F2rl1	-15.572833	-12.118955
Cdo1	-10.769933	-7.316055
Fam25c	-14.695812	-11.241934
Gm20743	-19.267942	-15.814065
Mamstr	-14.260647	-10.806768
Lrrn2	-17.396141	-13.942263
Slc38a10	-11.863359	-8.409481
Ankk1	-18.256342	-14.8024645
Serpinb2	-19.961088	-16.507212
Gm37637	-17.609715	-14.155836
Gm33195	-17.881647	-14.42777
Gm33280	-17.658504	-14.204627
Skil	-11.085803	-7.631925
Ttc25	-17.286942	-13.833063
Fnbp1l	-13.183443	-9.729565
Cntd1	-16.804089	-13.350211
Zdhhc20	-11.543828	-8.08995
Gm15706	-15.136785	-11.682906
Sdf2l1	-13.507465	-10.053587
Gm49970	-15.691393	-12.2375145
Yif1b	-11.443397	-7.9895186
Ecsit	-12.560775	-9.106896
Gm11008	-18.16933	-14.715453
Taf6l	-14.106018	-10.65214
Slc35f6	-13.224716	-9.770838
Rp9	-10.933291	-7.4794135
Znhit1	-11.578571	-8.124693
Smo	-12.004613	-8.5507345
Haus4	-14.058456	-10.604578
Tyw1	-13.012672	-9.558794
Ogg1	-13.529759	-10.075881
Cep97	-13.405023	-9.951144
Ccnd3	-11.183843	-7.7299647
Ddx21	-12.105933	-8.652055
Gm44190	-16.646904	-13.193026
Slc28a2	-20.654236	-17.20036
Usp45	-12.536925	-9.083047
Kif19a	-19.961088	-16.507212
Bcl7b	-11.462876	-8.008998
Dtl	-16.079525	-12.625648
Scn7a	-17.563194	-14.109317
Polr3b	-14.142492	-10.688614
Rnf187	-10.456924	-7.0030465
Gfra1	-15.67063	-12.216752
Gm5084	-19.961088	-16.507212
Ttll7	-11.121451	-7.6675735
Zfp114	-14.870412	-11.416533
Zfp7	-14.9605055	-11.506627
Impa1	-11.192749	-7.738871
Zfp740	-12.447108	-8.99323
Tpbg	-16.527102	-13.073224
Rrp8	-12.545915	-9.092036
Trappc5	-11.941642	-8.487763
Rtel1	-14.184987	-10.731109
Plin2	-12.410166	-8.956287
Smagp	-16.543364	-13.089485
Tfdp1	-12.948074	-9.494196
Rdh5	-13.117873	-9.663995
Nacad	-12.548024	-9.094146
Procr	-16.990675	-13.536798
Zfyve21	-11.498565	-8.044686
Krt79	-16.464582	-13.010704
Irx3os	-17.946186	-14.492309
Gm48242	-18.574795	-15.120917
Mrps14	-10.546993	-7.0931153
Mrps6	-12.006893	-8.553015
Gm20463	-18.351652	-14.897775
Shkbp1	-13.6278105	-10.173932
Mapk12	-14.357128	-10.90325
Calhm4	-19.961088	-16.507212
Ppp4r4	-15.866746	-12.412868
4930479D17Rik	-18.708326	-15.254449
Hivep2	-12.107097	-8.653218
2410022M11Rik	-13.605851	-10.151973
Usp43	-18.574795	-15.120917
Sorbs1	-11.668166	-8.214288
Lrrc7	-16.825596	-13.371717
3110006O06Rik	-17.658504	-14.204627
C9orf72	-13.363262	-9.909384
Mast2	-12.312112	-8.858233
Hist1h4c	-14.189649	-10.73577
Vps35	-11.092395	-7.638517
Prdx1	-9.353935	-5.900058
Wasf1	-15.883553	-12.429674
Trmt44	-13.62338	-10.169501
Gm26682	-16.19989	-12.746012
Adap2	-18.862476	-15.408599
Paqr6	-12.169154	-8.715276
Plec	-11.203306	-7.7494283
Chtop	-11.482222	-8.028343
Hcar1	-17.322033	-13.868155
Lrrc61	-14.457793	-11.003915
Btbd3	-13.141074	-9.687196
Tyms	-13.319908	-9.86603
Rbpms2	-10.648013	-7.194135
Hoxc10	-15.001748	-11.54787
Cyp1b1	-12.243294	-8.789415
Pcgf5	-11.113227	-7.659349
Gm10432	-15.472454	-12.018576
A630072M18Rik	-13.809422	-10.355543
Gm31462	-18.16933	-14.715453
Trim32	-12.928024	-9.474146
Zfp607a	-14.441631	-10.987753
Sla2	-17.881647	-14.42777
Insyn2a	-19.044798	-15.59092
Atg4b	-12.474757	-9.020879
Gm49886	-16.990675	-13.536798
Mkrn2os	-17.946186	-14.492309
Polr3h	-13.07814	-9.624262
Psmc3	-10.409538	-6.9556603
Zfp873	-14.069446	-10.615567
Fanca	-18.457012	-15.003135
Alas2	-16.363777	-12.9099
Irf2bp1	-12.436259	-8.982381
Rhbdd1	-13.032553	-9.578674
Ibtk	-12.539614	-9.085735
Clca3a1	-18.089287	-14.635409
5330438D12Rik	-14.461875	-11.007997
Camta1	-11.137443	-7.6835647
Tmem259	-11.658452	-8.204574
Ddx51	-13.940066	-10.486188
Entr1	-12.69636	-9.242481
Gm35065	-18.16933	-14.715453
